ID_CLUSTER	ID	DESCRIPTION	CRAWL_SOURCE	PROPERTY_TYPE	SURFACE	ROOM_COUNT	PRICE	PRICE_M2	DEALER_NAME	DEALER_TYPE	URL	NEW_BUILD	IMAGES	LAND_SURFACE	TERRACE_SURFACE	BEDROOM_COUNT	FURNISHED	GARDEN	SWIMMING_POOL	TERRACE	PARKING	PARKING_COUNT	HEATING_TYPES	HEATING_MODE	FLOOR	FLOOR_COUNT	CONSTRUCTION_YEAR	ELEVATOR	CARETAKER	MARKETING_TYPE	PRICE_EVENTS	RENTAL_EXPENSES	RENTAL_EXPENSES_INCLUDED	DEPOSIT	FEES	FEES_INCLUDED	EXCLUSIVE_MANDATE	AGENCIES_UNWANTED	OCCUPIED	CITY_ID	CITY	ZIP_CODE	DEPT_CODE	PUBLICATION_START_DATE	LAST_CRAWL_DATE	LAST_PRICE_DECREASE_DATE
303	c37911a0-67af-11e9-8084-55ce2049f05c	Levallois/Anatole France. Appartement familliale 4 pièces de 102 m² avec 15 m² de terrasse et un balcon de 3 m² au 2ème étage avec ascenseur d'un immeuble récent de grand standing. Entrée, double séjour de 34 m², cuisine indépendante, 3 chambres, salle d'eau, salle de bains, buanderie, wc séparés et nombreux rangements. Cave et 2 parking. Soumis aux statuts de la co-propriété. Charges annuelles : 2600€. Prix de vente : 1 340 000 € FAI comprenant 2,99% TTC d'honoraires d'agence à la charge de l'acquéreur. Building Partners, fort d'une expertise de plus de 20 ans, est spécialisé dans la transaction de biens "Familiaux de Standing" et bénéficie d'implantations de choix dans l'ouest parisien. C’est avec plus de 450 appartements, maisons et hôtels particuliers que Building Partners offre le plus large choix de biens à la vente. 65, rue Président wilson 92300 Levallois (33) 1.47.31.01. 74.	BIEN_ICI	APARTMENT	102.0	4.0	1340000.0	13137.25	Building Partners	AGENCY	https://www.bienici.com/annonce/pericles-14992680	False	["http://photo3.pericles.fr/photo_get.php?S1=3829&S2=01&I0=14992680&lettre=a&format=1&d=20170213192319&ext=.jpg","http://photo2.pericles.fr/photo_get.php?S1=3829&S2=01&I0=14992680&lettre=b&format=1&d=20170428164140&ext=.jpg","http://photo1.pericles.fr/photo_get.php?S1=3829&S2=01&I0=14992680&lettre=c&format=1&d=20170428164140&ext=.jpg","http://photo3.pericles.fr/photo_get.php?S1=3829&S2=01&I0=14992680&lettre=d&format=1&d=20170428164140&ext=.jpg","http://photo2.pericles.fr/photo_get.php?S1=3829&S2=01&I0=14992680&lettre=e&format=1&d=20170428164136&ext=.jpg","http://photo1.pericles.fr/photo_get.php?S1=3829&S2=01&I0=14992680&lettre=f&format=1&d=20170428164136&ext=.jpg","http://photo3.pericles.fr/photo_get.php?S1=3829&S2=01&I0=14992680&lettre=g&format=1&d=20170428164129&ext=.jpg","http://photo2.pericles.fr/photo_get.php?S1=3829&S2=01&I0=14992680&lettre=h&format=1&d=20170428164129&ext=.jpg","http://photo1.pericles.fr/photo_get.php?S1=3829&S2=01&I0=14992680&lettre=i&format=1&d=20170428164129&ext=.jpg"]			3.0					False		["ELECTRIC"]	INDIVIDUAL	2.0	6.0	2005.0	True	False	SALE	[{"price":1340000.0,"date":"2019-04-25"}]					False	False		False	54178039	Levallois-Perret	92300.0	92	2019-04-25T22:39:05.233	2019-08-17T04:41:44.04	
303	f3247de0-f013-11e8-9c01-a577da129fbb	Levallois/Anatole France. Appartement familliale 4 pièces de 102 m² avec 15 m² de terrasse et un balcon de 3 m² au 2ème étage avec ascenseur d'un immeuble récent de grand standing. Entrée, double séjour de 34 m², cuisine indépendante, 3 chambres, salle d'eau, salle de bains, buanderie, wc séparés et nombreux rangements. Cave et 2 parking. Soumis aux statuts de la co-propriété. Charges annuelles : 2600€. Prix de vente : 1 340 000 € FAI comprenant 2,99% TTC d'honoraires d'agence à la charge de l'acquéreur. Building Partners, fort d'une expertise de plus de 20 ans, est spécialisé dans la transaction de biens "Familiaux de Standing" et bénéficie d'implantations de choix dans l'ouest parisien. C’est avec plus de 450 appartements, maisons et hôtels particuliers que Building Partners offre le plus large choix de biens à la vente. 65, rue Président wilson 92300 Levallois (33) 1.47.31.01. 74.	MEILLEURS_AGENTS	APARTMENT	102.0	4.0	1340000.0	13137.25	BUILDING PARTNERS LEVALLOIS PERRET	AGENCY	https://www.meilleursagents.com/annonces/achat/1965316103/	False	["http://thumbor.meilleursagents.com/FA1AbUWO1dDkx1QmN5GBmLMiSxA=/x800/filters:no_upscale()/listings/40/22/40223aef72c8b30add150b2f46c3469659f86453.jpg","http://thumbor.meilleursagents.com/zvCdOf0KTsFNLDgl2Lv1ZsXQYhU=/x800/filters:no_upscale()/listings/c5/31/c53172bf40adb47da7eaba55d3043fb9fbaeae9e.jpg","http://thumbor.meilleursagents.com/_2q5XdUdR04BIl78gf-pubEIN-A=/x800/filters:no_upscale()/listings/0a/f0/0af06de348460a24747e60d1ad2d53873908971b.jpg","http://thumbor.meilleursagents.com/kUFZOHWnmyzqqSILXdf7wzfnc8k=/x800/filters:no_upscale()/listings/bb/64/bb64be75513c2380cfbcb04b9bc4b05a27a5897d.jpg","http://thumbor.meilleursagents.com/Yo-f2Q1fd2kQDBT5HDTN7dqqo3Y=/x800/filters:no_upscale()/listings/97/f7/97f7e24e1f492bbf1df4c1788b5391f2c44fe536.jpg","http://thumbor.meilleursagents.com/MmY_AiA6noLhfLyBL8L6WdMAJ3g=/x800/filters:no_upscale()/listings/9f/45/9f45517bd97569878a9c20e0f7971cee2475687e.jpg","http://thumbor.meilleursagents.com/ciiSQGhVeKquRFu9DPoniHbWhHo=/x800/filters:no_upscale()/listings/64/5c/645cd9182750c70c6451239558ef387eb31b2689.jpg","http://thumbor.meilleursagents.com/7KsHxZe0-7bSEOQfPziAg5RM89o=/x800/filters:no_upscale()/listings/5f/d6/5fd601c4c680fd5a6c5f9376e3a9fbc839ff2430.jpg","http://thumbor.meilleursagents.com/s7oSozJvl2M2eUCqQY7tZjL6Xws=/x800/filters:no_upscale()/listings/ab/f6/abf6fa3ad43ad0190697fecbb69c9af7c20516e6.jpg"]			3.0					True	2.0	[]	INDIVIDUAL	2.0	6.0	2005.0	True		SALE	[{"price":1340000.0,"date":"2018-11-24"}]						False		False	54178039	Levallois-Perret	92300.0	92	2018-11-24T18:08:29.2	2019-08-23T01:11:57.556	
																																													
306	c6b82920-9377-11e9-ae15-9941b8f5de63	RÉSIDENCE SERVICES Levallois Perret, à l'orée de Neuilly, dans une résidence services seniors non médicalisée, pour seniors autonomes et valides (sécurité 24h/24 toute l'année, restauration, homme d'entretien pour petit bricolage et autres services), en étage élevé avec ascenseurs, magnifique 3 pièces de 77 m² en parfait état, avec double exposition sur terrasse et balcon: entrée avec placards/penderie, cuisine équipée, séjour avec balcon de 6,60 m², une chambre de 13 m² avec terrasse de 9 m², une chambre de 13 m² avec placard/penderie et accès au balcon du séjour (cette pièce peut être utilisée comme salle à manger, une porte coulissante la séparant du séjour), dégagement avec placards/penderies, salle de bains avec WC, salle d'eau avec WC. Double vitrage. Volets roulants électriques. Cave au sous-sol. Possibilité d'acquérir une place de parking située au sous-sol, au prix de 23.500 e. Compte tenu des services proposés, les charges mensuelles s'élèvent à 1.370 e (charges de copropriété et charges de services). Résidence seniors bien située à l'orée de Neuilly, proche commerces et transports (métro Anatole France, ligne 3). Contacter Janine GRANDAUBERT ou.	SE_LOGER	APARTMENT	77.0	3.0	445000.0	5779.22	Bg Immobilier	AGENCY	https://www.seloger.com/annonces/achat/appartement/levallois-perret-92/villiers-danton/148465295.htm	False	["https://pix.yanport.com/ads/c6b82920-9377-11e9-ae15-9941b8f5de63/image_974ab413c85b829363d253f6614f6cf2.jpg","https://v.seloger.com/s/width/800/visuels/0/l/j/6/0lj6twvykfn9z4gklxfuetmd1dqhcm630jkfd7cs8.jpg","https://v.seloger.com/s/height/800/visuels/0/l/2/7/0l27yvlxnewg9j6wtl77did9udrt24a15gnpmqaze.jpg","https://v.seloger.com/s/width/800/visuels/0/r/d/4/0rd4rhyyl88j9l5x6a86t3wecrxeuiyjoo38s0514.jpg","https://v.seloger.com/s/height/800/visuels/1/8/c/w/18cw4wr0c35vugt77chzmyp8iexr67vp9myp417h6.jpg","https://v.seloger.com/s/width/800/visuels/1/2/q/j/12qjwgn8ii5hamxo87zgjsucfg24guk0ev5b52hdk.jpg","https://v.seloger.com/s/height/800/visuels/0/k/i/8/0ki8g3z3p588pjbyw9li7s2g6xlevqsb3th9q287u.jpg","https://v.seloger.com/s/width/800/visuels/1/n/u/e/1nuexygsdg5vvi8hhotecl724o9t1spq1to6j4vw8.jpg","https://v.seloger.com/s/height/800/visuels/2/7/t/a/27tapu76iv4cs8j03taugzdn30et8wmf7ayg4udju.jpg","https://v.seloger.com/s/width/800/visuels/1/m/6/z/1m6z0u583ynnpj511ojoncqzbalm7fpwitsuf7ji0.jpg","https://v.seloger.com/s/height/800/visuels/1/3/x/b/13xbynfmrcf65wk0q58xp6myyms42mj7gjc66kxei.jpg","https://v.seloger.com/s/height/800/visuels/1/s/9/z/1s9zw9lqc5soju203vro0zgj9erou74v1zq32iwpm.jpg","https://v.seloger.com/s/height/800/visuels/0/o/1/m/0o1m2gg4j5hsg85ix74xbxk5wryhwwj549r0fym8q.jpg"]		9.0	2.0				1.0	False		["ELECTRIC"]	INDIVIDUAL	6.0	8.0	1991.0	True	True	SALE	[{"price":445000.0,"date":"2019-06-20"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-06-20T16:23:43.957	2019-07-28T19:58:14.962	
306	b4811ee0-9392-11e9-ae15-9941b8f5de63	LEVALLOIS PERRET (92300) RESIDENCE SERVICES SENIORS - 3 P  RESIDENCE SERVICES Levallois Perret, à l'orée de Neuilly , dans une résidence services seniors non médicalisée,  pour seniors autonomes et valides (sécurité 24h/24 toute l'année, restauration, homme d'entretien pour petit bricolage et autres services), en étage élevé avec ascenseurs, magnifique 3 pièces de 77 m² en parfait état , avec double exposition sur terrasse et balcon : entrée avec placards/penderie, cuisine équipée, séjour avec balcon de 6,60 m², une chambre de 13 m² avec terrasse de 9 m², une chambre de 13 m² avec placard/penderie et accès au balcon du séjour (cette pièce peut être utilisée comme salle à manger, une porte coulissante la séparant du séjour), dégagement avec placards/penderies,  salle de bains avec WC, salle d'eau avec WC . Double vitrage. Volets roulants électriques . Cave au sous-sol. Possibilité d'acquérir une place de parking située au sous-sol, au prix de 23.500 €. Compte tenu des services proposés, les charges mensuelles s'élèvent à 1.370 € (charges de copropriété et charges de services). Résidence seniors bien située à l'orée de Neuilly, proche commerces et transports (métro Anatole France, ligne 3). Contacter Janine GRANDAUBERT au 06 89 22 30 73 ou jgrandaubert@orange.fr Référence annonce : RSIM762 Le prix indiqué comprend les honoraires à la charge de l'acheteur : 4,71% TTC du prix du bien hors honoraires Prix hors honoraires : 425 000 €	LE_BON_COIN	APARTMENT	77.0	3.0	445000.0	5779.22	Bg Immobilier	AGENCY	https://www.leboncoin.fr/ventes_immobilieres/1635004391.htm	False	["https://img6.leboncoin.fr/ad-image/cf78daffa9809c3c6a9bd9a6e0d98650627f52be.jpg","https://img4.leboncoin.fr/ad-image/788969ad8970ad8c0ba8417753a1abd9c90a7abd.jpg","https://img5.leboncoin.fr/ad-image/967ed7bfb0d4023939522adaee961fce5ac120c3.jpg","https://img3.leboncoin.fr/ad-image/f45df9e62eeef3cc68406e6526218cc23cee7e45.jpg","https://img2.leboncoin.fr/ad-image/2d1b93ad88c5c8d96134f6c79380216b77fe5c2b.jpg","https://img5.leboncoin.fr/ad-image/7720bf42a35bb42c5f615d8967f3ad5c5720eb8b.jpg","https://img2.leboncoin.fr/ad-image/07d6a11dc95f068a0f1ecd18be9203732de34279.jpg","https://img1.leboncoin.fr/ad-image/7935ed4c7a3aaf31ad12197da64a7834245c0dc1.jpg","https://img3.leboncoin.fr/ad-image/7aff7460eb67c733e585f98b939da3851ebb126d.jpg","https://img5.leboncoin.fr/ad-image/983607f95bf6ac01aa6b71277f5be00c4387e30a.jpg"]								False		[]							SALE	[{"price":445000.0,"date":"2019-06-20"}]					True	False		False	54178039	Levallois-Perret	92300.0	92	2019-06-20T19:36:26.633	2019-07-05T21:45:35.337	
306	82e2d9c0-9381-11e9-bba5-076f63900c40	RESIDENCE SERVICES Levallois Perret, à l'orée de Neuilly , dans une résidence services seniors non médicalisée, pour seniors autonomes et valides (sécurité 24h/24 toute l'année, restauration, homme d'entretien pour petit bricolage et autres services), en étage élevé avec ascenseurs, magnifique 3 pièces de 77 m² en parfait état , avec double exposition sur terrasse et balcon : entrée avec placards/penderie, cuisine équipée, séjour avec balcon de 6,60 m², une chambre de 13 m² avec terrasse de 9 m², une chambre de 13 m² avec placard/penderie et accès au balcon du séjour (cette pièce peut être utilisée comme salle à manger, une porte coulissante la séparant du séjour), dégagement avec placards/penderies, salle de bains avec WC, salle d'eau avec WC . Double vitrage. Volets roulants électriques . Cave au sous-sol. Possibilité d'acquérir une place de parking située au sous-sol, au prix de 23.500 eteuro;. Compte tenu des services proposés, les charges mensuelles s'élèvent à 1.370 eteuro; (charges de copropriété et charges de services). Résidence seniors bien située à l'orée de Neuilly, proche commerces et transports (métro Anatole France, ligne 3). Contacter Janine GRANDAUBERT au 06 89 22 30 73 ou jgrandaubert@orange.fr Réf. annonce : RSIM762	LOGIC_IMMO	APARTMENT	77.0	3.0	445000.0	5779.22	Bg Immobilier	AGENCY	https://www.logic-immo.com/detail-vente-cbe8acde-4036-9265-e282-57b7f819c796.htm	False	["https://mmf.logic-immo.com/mmf/ads/photo-prop-800x600/cbe/d/db4dc72a-4836-4116-826f-d96aca966345.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/d/db4dc72a-4836-4116-826f-d96aca966345.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/1/1473dba5-83e3-406a-8606-ac72eab24efb.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/0/0d68ffe4-05e4-4a4d-8056-d82e5ee3767b.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/e/e4336bfc-a7f6-4581-80b5-11ea631b0c6a.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/f/f4d48a22-3a05-4cf5-93ad-d0e9d317ebec.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/2/2b13d718-a9c8-4eb1-a74e-5a62ab1b2af2.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/d/d4ddc7e5-897d-49e8-b419-e3ea2982bfbc.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/4/439863b0-0e14-443c-9f3b-d862340a45d9.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/b/ba588ae9-f2e9-4e41-9bbc-0fc238cc5d6e.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/cbe/8/8ffc3dd4-f812-4a56-94c7-67999a161121.jpg"]								False		[]							SALE	[{"price":445000.0,"date":"2019-06-20"}]					False	False		False	54178039	Levallois-Perret	92300.0	92	2019-06-20T17:33:19.416	2019-08-13T22:10:53.83	
306	eb0ef2f0-942f-11e9-bba5-076f63900c40	RESIDENCE SERVICES Levallois Perret, à l'orée de Neuilly , dans une résidence services seniors non médicalisée, pour seniors autonomes et valides (sécurité 24h/24 toute l'année, restauration, homme d'entretien pour petit bricolage et autres services), en étage élevé avec ascenseurs, magnifique 3 pièces de 77 m² en parfait état , avec double exposition sur terrasse et balcon : entrée avec placards/penderie, cuisine équipée, séjour avec balcon de 6,60 m², une chambre de 13 m² avec terrasse de 9 m², une chambre de 13 m² avec placard/penderie et accès au balcon du séjour (cette pièce peut être utilisée comme salle à manger, une porte coulissante la séparant du séjour), dégagement avec placards/penderies, salle de bains avec WC, salle d'eau avec WC . Double vitrage. Volets roulants électriques . Cave au sous-sol. Possibilité d'acquérir une place de parking située au sous-sol, au prix de 23.500 €. Compte tenu des services proposés, les charges mensuelles s'élèvent à 1.370 € (charges de copropriété et charges de services). Résidence seniors bien située à l'orée de Neuilly, proche commerces et transports (métro Anatole France, ligne 3). Contacter Janine GRANDAUBERT au 06 89 22 30 73 ou jgrandaubert@orange.fr. Mise à jour le 21/06/2019 Demander des infos sur ce bien Référence annonce AVENDREALOUER : RSIM762	A_VENDRE_A_LOUER	APARTMENT	77.0	3.0	445000.0	5779.22	Bg Immobilier	AGENCY	https://www.avendrealouer.fr/vente/levallois-perret-92/b-appartement/3-pieces/loc-101-42762/fd-28239586.html	False	["https://cf-medias.avendrealouer.fr/image/_1136301967_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301968_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301969_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301970_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301971_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301972_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301973_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301974_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301975_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301976_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301977_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301978_d.jpg","https://cf-medias.avendrealouer.fr/image/_1136301979_d.jpg"]					1.0			False		["ELECTRIC"]	INDIVIDUAL			1991.0	True		SALE	[{"price":445000.0,"date":"2019-06-21"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-06-21T08:26:11.172	2019-08-13T23:18:51.269	
																																													
307	bb633900-b36d-11e9-81e9-5f24299f2ef3	92300 LEVALLOIS - BELLE AFFAIRE - Je vous propose un restaurant d'angle avec licence IV, offrant une surface de plus de 100 m² ouverte sur une vitrine de 10 mètres, ainsi qu'un sous-sol de 30 m².. Idéalement situé dans le quartier résidentiel et commerçant de Levallois-Perret, cet établissement de bonne réputation exploite actuellement près de 60 couverts, ainsi que 10 places en terrasse. Emplacement centre ville, exceptionnel et rare. Possibilité de transformation en brasserie. Excellent chiffre d'affaires. Loyer 2.890 euros. Prix 690.000 euros honoraires charge vendeur. Contactez Dominique GIRAUD-DESERT agissant en tant que chargée d'affaires indépendante auprès de la SAS PROPRIÉTÉS PRIVEES. CPI: 75012016000006389. Mandat n° 204762.	SE_LOGER	PREMISES	100.0	0.0	690000.0	6900.0	Proprietes Privees	MANDATARY	https://www.seloger.com/annonces/vente-fonds-de-commerce/boutique/levallois-perret-92/hotel-de-ville-planchette/149955447.htm	False	["https://v.seloger.com/s/cdn/x/visuels/1/g/5/w/1g5w1nbdtkotennfgw2jicx8g75hwcb8us4rq2yfw.jpg","https://v.seloger.com/s/cdn/x/visuels/0/1/x/m/01xmlal2mee9ktnu7sxukm2w90yxd55lqayp3ojq4.jpg"]								False		[]							SALE	[{"price":690000.0,"date":"2019-07-31"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-07-31T03:56:00	2019-08-22T09:27:45.831	
307	e44e4440-b462-11e9-81e9-5f24299f2ef3	92300 LEVALLOIS - BELLE AFFAIRE - Je vous propose un restaurant d'angle avec licence IV, offrant une surface de plus de 100 m² ouverte sur une vitrine de 10 mètres, ainsi qu'un sous-sol de 30 m2... Idéalement situé dans le quartier résidentiel et commerçant de Levallois-Perret, cet établissement de bonne réputation exploite actuellement près de 60 couverts, ainsi que 10 places en terrasse. Emplacement centre ville, exceptionnel et rare. Possibilité de transformation en brasserie. Excellent chiffre d'affaires. Loyer 2.890 euros. Prix 690.000 euros honoraires charge vendeur . Contactez Dominique GIRAUD-DESERT au 06 62 23 01 49 agissant en tant que chargée d'affaires indépendante auprès de la SAS PROPRIETES PRIVEES. CPI : 75012016000006389. Mandat n° 204762 Réf. annonce : 307DG204762B-DOR	LOGIC_IMMO	PREMISES	100.0		690000.0	6900.0	Proprietes Privees	MANDATARY	https://www.logic-immo.com/detail-vente-192eac5e-7c3c-b5f1-a3ca-240e8b227765.htm	False	["https://mmf.logic-immo.com/mmf/ads/photo-prop-800x600/192/c/cbedce58-bb27-48ef-ade8-6dcc4197308d.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/192/c/cbedce58-bb27-48ef-ade8-6dcc4197308d.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/192/6/6f17c04a-5a2c-4fcd-8475-88d8c61d3009.jpg"]								False		[]							SALE	[{"price":690000.0,"date":"2019-08-01"}]					False	False		False	54178039	Levallois-Perret	92300.0	92	2019-08-01T13:47:16.95	2019-08-24T13:56:32.061	
307	8f06b5f0-b3f2-11e9-9fab-c3006e339e11	92300 LEVALLOIS - BELLE AFFAIRE - Je vous propose un restaurant d'angle avec licence IV, offrant une surface de plus de 100 m² ouverte sur une vitrine de 10 mètres, ainsi qu'un sous-sol de 30 m2... Idéalement situé dans le quartier résidentiel et commerçant de Levallois-Perret, cet établissement de bonne réputation exploite actuellement près de 60 couverts, ainsi que 10 places en terrasse. Emplacement centre ville, exceptionnel et rare. Possibilité de transformation en brasserie. Excellent chiffre d'affaires. Loyer 2.890 euros. Prix 690.000 euros honoraires charge vendeur . Contactez Dominique GIRAUD-DESERT au 06 62 23 01 49 agissant en tant que chargée d'affaires indépendante auprès de la SAS PROPRIETES PRIVEES. CPI : 75012016000006389. Mandat n° 204762	EXPLORIMMO	PREMISES	100.0		690000.0	6900.0	Proprietes Privees	MANDATARY	https://immobilier.lefigaro.fr/annonces/annonce-24155095.html	False	["http://photos.ubiflow.net/440414/210246306/photos/1.jpg?20190731025242","http://photos.ubiflow.net/440414/210246306/photos/2.jpg?20190731025242"]								False		[]							SALE	[{"price":690000.0,"date":"2019-08-01"}]					False	False		False	54178039	Levallois-Perret	92300.0	92	2019-08-01T00:23:12.92	2019-08-23T05:14:09.821	
307	0215aa50-b3a9-11e9-81e9-5f24299f2ef3	92300 LEVALLOIS - BELLE AFFAIRE - Je vous propose un restaurant d'angle avec licence IV, offrant une surface de plus de 100 m² ouverte sur une vitrine de 10 mètres, ainsi qu'un sous-sol de 30 m2... Idéalement situé dans le quartier résidentiel et commerçant de Levallois-Perret, cet établissement de bonne réputation exploite actuellement près de 60 couverts, ainsi que 10 places en terrasse. Emplacement centre ville, exceptionnel et rare. Possibilité de transformation en brasserie. Excellent chiffre d'affaires. Loyer 2.890 euros. Prix 690.000 euros honoraires charge vendeur . Contactez Dominique GIRAUD-DESERT au 06 62 23 01 49 agissant en tant que chargée d'affaires indépendante auprès de la SAS PROPRIETES PRIVEES. CPI : 75012016000006389. Mandat n° 204762	BIEN_ICI	PREMISES	100.0		690000.0	6900.0	Proprietes Privees	MANDATARY	https://www.bienici.com/annonce/ag440414-210246306	False	["http://photos.ubiflow.net/440414/210246306/photos/1.jpg?20190731025242","http://photos.ubiflow.net/440414/210246306/photos/2.jpg?20190731025242"]								False		[]							SALE	[{"price":690000.0,"date":"2019-07-31"}]					False	False		False	54178039	Levallois-Perret	92300.0	92	2019-07-31T05:32:47.478	2019-08-22T22:09:37.824	
																																													
315	5adba9a0-b41c-11e9-81e9-5f24299f2ef3	Sur le square André Malraux (métro Pont de Levallois) , dans un superbe immeuble moderne de 1999 de très grand standing en étage avec ascenseur, un appartement de 2 pièces en double exposition et en parfait état. Il comprend une entrée, un séjour de 22 m2 donnant sur un beau balcon de 4M2, une chambre, une cuisine séparée (US possible), une salle de bains, WC séparés et nombreux rangements et cave. Très lumineux avec une vue dégagée sur les jardins de la copropriété. Commerces et restaurants à proximité. Gardien, local à vélos et poussettes. Honoraires 20.000 € TTC inclus.	MEILLEURS_AGENTS	APARTMENT	52.0	2.0	555000.0	10673.08	IMMO. LA TOUR - 15e/16e/BOULOGNE/NEUILLY	AGENCY	https://www.meilleursagents.com/annonces/achat/1968396635/	False	["http://thumbor.meilleursagents.com/k8dzW8KROXfqIuUKVN3nuhK-A7k=/x800/filters:no_upscale()/listings/13/c8/13c8186b8844fbd5cb17715f8bd6c9c856b45e81.jpg","http://thumbor.meilleursagents.com/LQQ-XgbETd822UzPKOETEzXYwyo=/x800/filters:no_upscale()/listings/30/67/3067430c76db46a264771831e1c2a37955bb7129.jpg","http://thumbor.meilleursagents.com/mi-qUHtc-QwkH8TgHZMaXqIdg8o=/x800/filters:no_upscale()/listings/f0/b5/f0b5b9bbc81759b312a633fba5a0df7baebd0c76.jpg","http://thumbor.meilleursagents.com/pCIY8iAvnAwaVTcYPn23eecRSbY=/x800/filters:no_upscale()/listings/8c/07/8c07dfa5a2dc363801eb7d3231ad56544fc7c4eb.jpg","http://thumbor.meilleursagents.com/6uoDieGuGQelfL1MTI-GgYzNg6A=/x800/filters:no_upscale()/listings/1f/1e/1f1ed4c265620f89ce4988dd1e29ad16e287bb05.jpg","http://thumbor.meilleursagents.com/gg2c8fF6hz_ewYsICyCzDv-4M40=/x800/filters:no_upscale()/listings/0e/eb/0eebd1100305699ae872f0945a455e37403f1476.jpg","http://thumbor.meilleursagents.com/r_ATM0SFqyMh7uQ4lRYM-x5danc=/x800/filters:no_upscale()/listings/5f/d4/5fd4ab55bba72a374a22b233fe9eb886de1d0fdb.jpg","http://thumbor.meilleursagents.com/bqav4oFqzlgc58KMEAiIJoThR6o=/x800/filters:no_upscale()/listings/be/c3/bec3e7ecae903ddfc07965d584d318179a351f9a.jpg"]			1.0					False		[]		1.0	7.0		True		SALE	[{"price":555000.0,"date":"2019-08-01"}]					True	False		False	54178039	Levallois-Perret	92300.0	92	2019-08-01T05:22:27.058	2019-08-23T12:27:15.502	
315	35fa8610-b3a4-11e9-9fab-c3006e339e11	Sur le square André Malraux (métro Pont de Levallois) , dans un superbe immeuble moderne de 1999 de très grand standing en étage avec ascenseur, un appartement de 2 pièces en double exposition et en parfait état. Il comprend une entrée, un séjour de 22 m2 donnant sur un beau balcon de 4M2, une chambre, une cuisine séparée (US possible), une salle de bains, WC séparés et nombreux rangements et cave. Très lumineux avec une vue dégagée sur les jardins de la copropriété. Commerces et restaurants à proximité. Gardien, local à vélos et poussettes. Honoraires 20.000  TTC inclus.	EXPLORIMMO	APARTMENT	52.0	2.0	555000.0	10673.08	Agence Immobiliere La Tour	AGENCY	https://immobilier.lefigaro.fr/annonces/annonce-24148081.html	False	["https://beyat.blob.core.windows.net/beyat-images/immobilierelatour/c07c37241c164b55b0539845fd9a187b.jpg","https://beyat.blob.core.windows.net/beyat-images/immobilierelatour/d62fd9aefd3144bd852dfcbc151506bd.jpg","https://beyat.blob.core.windows.net/beyat-images/immobilierelatour/75426fd0cf0f4a358e630665e2833ee5.jpg","https://beyat.blob.core.windows.net/beyat-images/immobilierelatour/b4e48bfe7937403a8057a1d204537efc.jpg","https://beyat.blob.core.windows.net/beyat-images/immobilierelatour/82e33326444f476b8398a8b6a1f4e52a.jpg","https://beyat.blob.core.windows.net/beyat-images/immobilierelatour/cb6a3a67889e425196e38775b3d29e7a.jpg","https://beyat.blob.core.windows.net/beyat-images/immobilierelatour/19f4cd14b1fb4bacaa9608a115f1c113.jpg","https://beyat.blob.core.windows.net/beyat-images/immobilierelatour/b465223e1f5e43fa9ef3d1283c368790.jpg"]								False		[]							SALE	[{"price":555000.0,"date":"2019-07-31"}]					False	False		False	54178039	Levallois-Perret	92300.0	92	2019-07-31T15:02:24.309	2019-08-22T17:58:37.749	
